idx;temp_match;token
10;6.933855;sos/OTHER_the/DET_person/NOUN_quickly/ADV_walk/VERB_forward/ADV_bend/VERB_down/ADP_to/PART_pick/VERB_something/PRON_up/ADP_and/CCONJ_then/ADV_stand/VERB_back/ADV_up/ADV_hold/VERB_the/DET_object/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
11;5.3060703;sos/OTHER_a/DET_person/NOUN_does/AUX_basketball/NOUN_gesture/NOUN_for/ADP_timeout/NOUN_by/ADP_signal/VERB_with/ADP_hand/NOUN_above/ADP_the/DET_head/NOUN_then/ADV_bring/VERB_them/PRON_to/ADP_the/DET_hip/NOUN_with/ADP_a/DET_swift/ADJ_motion/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
12;1.755276;sos/OTHER_the/DET_person/NOUN_maintain/VERB_a/DET_seat/VERB_position/NOUN_on/ADP_something/PRON_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
13;4.062811;sos/OTHER_a/DET_man/NOUN_grab/VERB_an/DET_object/NOUN_above/ADP_his/PRON_head/NOUN_with/ADP_his/PRON_right/ADJ_hand/NOUN_by/ADP_extend/VERB_his/PRON_arm/NOUN_upward/ADV_and/CCONJ_use/VERB_a/DET_grasp/VERB_motion/NOUN_to/PART_firmly/ADV_grip/VERB_the/DET_object/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
14;2.703492;sos/OTHER_a/DET_man/NOUN_jump/VERB_and/CCONJ_bring/VERB_both/DET_arm/NOUN_above/ADP_his/PRON_head/NOUN_as/SCONJ_he/PRON_spread/VERB_his/PRON_leg/NOUN_then/ADV_bring/VERB_them/PRON_back/ADV_together/ADV_in/ADP_the/DET_original/ADJ_position/NOUN_while/SCONJ_maintain/VERB_an/DET_upright/ADJ_torso/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
15;3.8698065;sos/OTHER_someone/PRON_who/PRON_is/AUX_waive/VERB_to/ADP_a/DET_person/NOUN_by/ADP_move/VERB_their/PRON_right/ADJ_hand/NOUN_back/ADV_and/CCONJ_forth/ADV_horizontally/ADV_in/ADP_a/DET_greeting/NOUN_gesture/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
16;3.1900337;sos/OTHER_a/DET_man/NOUN_hold/VERB_his/PRON_arm/NOUN_out/ADP_in/ADP_front/NOUN_of/ADP_him/PRON_in/ADP_a/DET_shrugging/NOUN_gesture/NOUN_then/ADV_slowly/ADV_lower/VERB_them/PRON_down/ADP_to/ADP_his/PRON_side/NOUN_follow/VERB_by/ADP_lift/VERB_his/PRON_right/ADJ_hand/NOUN_to/PART_head/VERB_height/NOUN_and/CCONJ_wave/VERB_it/PRON_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
17;9.193277;sos/OTHER_a/DET_person/NOUN_clasp/VERB_his/PRON_hand/NOUN_in/ADP_front/NOUN_of/ADP_him/PRON_by/ADP_bring/VERB_his/PRON_hand/NOUN_together/ADV_then/ADV_swing/VERB_his/PRON_clasped/ADJ_hand/NOUN_back/ADV_and/CCONJ_forth/ADV_by/ADP_move/VERB_them/PRON_in/ADP_a/DET_swinge/VERB_motion/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
18;6.6432567;sos/OTHER_character/NOUN_is/AUX_move/VERB_slowly/ADV_by/ADP_take/VERB_gradual/ADJ_step/NOUN_before/ADP_transition/VERB_into/ADP_a/DET_moderate/ADJ_jog/NOUN_with/ADP_increase/VERB_speed/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
19;3.6354954;sos/OTHER_a/DET_person/NOUN_walk/VERB_diagonally/ADV_backwards/ADV_by/ADP_take/VERB_step/NOUN_in/ADP_a/DET_backward/ADJ_and/CCONJ_slightly/ADV_diagonal/ADJ_direction/NOUN_while/SCONJ_keep/VERB_their/PRON_body/NOUN_posture/NOUN_upright/NOUN_and/CCONJ_face/VERB_backward/ADV_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
20;6.796095;sos/OTHER_the/DET_person/NOUN_walk/VERB_sideways/ADV_by/ADP_shift/VERB_their/PRON_weight/NOUN_to/ADP_the/DET_right/NOUN_then/ADV_to/ADP_the/DET_left/ADJ_repeat/VERB_the/DET_movement/NOUN_in/ADP_a/DET_horizontal/ADJ_backandforth/NOUN_pattern/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
21;1.5963902;sos/OTHER_a/DET_person/NOUN_reach/VERB_forward/ADV_with/ADP_the/DET_right/ADJ_hand/NOUN_in/ADP_a/DET_gesture/NOUN_of/ADP_extend/VERB_or/CCONJ_offer/VERB_something/PRON_then/ADV_let/VERB_their/PRON_arm/NOUN_drop/VERB_naturally/ADV_to/ADP_their/PRON_side/NOUN_in/ADP_a/DET_relaxed/ADJ_manner/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
22;3.2568755;sos/OTHER_a/DET_person/NOUN_step/VERB_backwards/ADV_with/ADP_their/PRON_left/ADJ_foot/NOUN_by/ADP_extend/VERB_it/PRON_behind/ADP_their/PRON_body/NOUN_while/SCONJ_maintain/VERB_an/DET_upright/ADJ_stance/NOUN_and/CCONJ_stretch/NOUN_with/ADP_their/PRON_arm/NOUN_reach/VERB_upwards/ADV_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
23;8.070047;sos/OTHER_a/DET_man/NOUN_lightly/ADV_touch/VERB_or/CCONJ_gesture/NOUN_towards/ADP_his/PRON_face/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
24;2.1403933;sos/OTHER_a/DET_person/NOUN_sway/VERB_his/PRON_her/PRON_leg/NOUN_a/DET_certain/ADJ_motion/NOUN_and/CCONJ_raise/VERB_their/PRON_right/ADJ_arm/NOUN_The/DET_individual/NOUN_is/AUX_sway/VERB_their/PRON_leg/NOUN_in/ADP_a/DET_control/VERB_manner/NOUN_while/SCONJ_simultaneously/ADV_lift/VERB_their/PRON_right/ADJ_arm/NOUN_upwards/ADV_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
25;5.626142;sos/OTHER_a/DET_person/NOUN_hold/VERB_their/PRON_hand/NOUN_in/ADP_front/NOUN_of/ADP_them/PRON_while/SCONJ_turn/VERB_clockwise/NOUN_briefly/ADV_then/ADV_kick/VERB_towards/ADP_the/DET_left/ADJ_side/NOUN_with/ADP_their/PRON_right/ADJ_leg/NOUN_by/ADP_extend/VERB_it/PRON_sideways/ADV_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
26;4.786698;sos/OTHER_a/DET_person/NOUN_abruptly/ADV_stagger/VERB_backwards/ADV_by/ADP_rapidly/ADV_shift/VERB_their/PRON_weight/NOUN_onto/ADP_their/PRON_back/ADJ_foot/NOUN_while/SCONJ_throw/VERB_their/PRON_arm/NOUN_forward/ADV_for/ADP_balance/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
27;3.4182968;sos/OTHER_a/DET_man/NOUN_step/VERB_forward/ADV_hold/VERB_an/DET_object/NOUN_to/ADP_his/PRON_head/NOUN_with/ADP_his/PRON_left/ADJ_hand/NOUN_by/ADP_extend/VERB_his/PRON_leg/NOUN_in/ADP_front/NOUN_of/ADP_him/PRON_while/SCONJ_lift/VERB_his/PRON_left/ADJ_arm/NOUN_to/ADP_his/PRON_head/NOUN_in/ADP_a/DET_control/VERB_motion/NOUN_then/ADV_return/VERB_the/DET_arm/NOUN_back/ADV_to/ADP_the/DET_side/NOUN_after/ADP_complete/VERB_the/DET_step/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
28;6.3577857;sos/OTHER_a/DET_person/NOUN_is/AUX_clap/VERB_their/PRON_hand/NOUN_together/ADV_The/DET_person/NOUN_bring/VERB_their/PRON_hand/NOUN_together/ADV_with/ADP_a/DET_swift/ADJ_motion/NOUN_create/VERB_a/DET_clapping/NOUN_sound/NOUN_by/ADP_the/DET_collision/NOUN_of/ADP_their/PRON_palm/NOUN_Their/PRON_arm/NOUN_extend/NOUN_outward/NOUN_and/CCONJ_then/ADV_back/ADV_towards/ADP_each/DET_other/ADJ_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
29;2.1086478;sos/OTHER_a/DET_man/NOUN_crouch/NOUN_and/CCONJ_punch/VERB_the/DET_air/NOUN_with/ADP_his/PRON_right/ADJ_hand/NOUN_engage/VERB_multiple/ADJ_muscle/NOUN_group/NOUN_in/ADP_the/DET_torso/NOUN_and/CCONJ_arm/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
30;3.5387995;sos/OTHER_a/DET_man/NOUN_is/AUX_lift/VERB_his/PRON_right/ADJ_arm/NOUN_by/ADP_elevate/VERB_the/DET_arm/NOUN_smoothly/ADV_with/ADP_the/DET_involvement/NOUN_of/ADP_the/DET_shoulder/NOUN_and/CCONJ_wrist/NOUN_muscle/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
31;5.6378813;sos/OTHER_a/DET_person/NOUN_jog/VERB_diagonally/ADV_to/ADP_his/PRON_left/NOUN_by/ADP_lift/VERB_and/CCONJ_extend/VERB_his/PRON_leg/NOUN_in/ADP_a/DET_forward/ADJ_movement/NOUN_while/SCONJ_swinge/VERB_his/PRON_arm/NOUN_in/ADP_sync/NOUN_with/ADP_his/PRON_stride/NOUN_He/PRON_then/ADV_gradually/ADV_reduce/VERB_his/PRON_speed/NOUN_and/CCONJ_transition/NOUN_to/ADP_a/DET_walk/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
32;2.5532985;sos/OTHER_person/NOUN_appear/VERB_to/PART_be/AUX_run/VERB_in/ADP_a/DET_straight/ADJ_line/NOUN_then/ADV_jump/VERB_over/ADP_something/PRON_and/CCONJ_continue/VERB_run/VERB_by/ADP_increase/VERB_the/DET_speed/NOUN_of/ADP_leg/NOUN_movement/NOUN_bend/VERB_knee/NOUN_for/ADP_a/DET_leap/NOUN_and/CCONJ_propel/VERB_forward/ADV_with/ADP_thrust/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
33;2.2297504;sos/OTHER_person/NOUN_walk/VERB_quickly/ADV_down/ADP_a/DET_short/ADJ_incline/NOUN_by/ADP_briskly/ADV_step/VERB_down/ADP_the/DET_slope/NOUN_with/ADP_energetic/ADJ_stride/NOUN_allow/VERB_the/DET_arm/NOUN_to/PART_sway/VERB_in/ADP_rhythm/NOUN_with/ADP_the/DET_movement/NOUN_for/ADP_balance/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
34;3.6492112;sos/OTHER_a/DET_figure/NOUN_walk/VERB_forward/ADV_lightly/ADV_kick/VERB_one/NUM_foot/NOUN_out/ADP_The/DET_leg/NOUN_step/VERB_forward/ADV_with/ADP_a/DET_gentle/ADJ_kick/NOUN_from/ADP_one/NUM_foot/NOUN_while/SCONJ_the/DET_arm/NOUN_swing/NOUN_naturally/ADV_by/ADP_the/DET_side/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
