temp_R;temp_match;R_precision;matching_score_pred;token
[1];2.30661;[22];71.38182067871094;sos/OTHER_a/DET_person/NOUN_reach/VERB_forward/ADV_with/ADP_the/DET_right/ADJ_hand/NOUN_and/CCONJ_then/ADV_let/VERB_their/PRON_arm/NOUN_drop/VERB_to/ADP_their/PRON_side/NOUN_They/PRON_do/VERB_so/ADV_eos/OTHER
[1];4.5443945;[23];75.92621517181396;sos/OTHER_a/DET_person/NOUN_have/VERB_his/PRON_hand/NOUN_are/AUX_on/ADP_his/PRON_hip/NOUN_and/CCONJ_is/AUX_warm/VERB_up/ADP_his/PRON_leg/NOUN_They/PRON_do/VERB_so/ADV_by/ADP_gently/ADV_eos/OTHER
[1];3.9962704;[24];79.92248558998108;sos/OTHER_a/DET_man/NOUN_touch/VERB_his/PRON_face/NOUN_He/PRON_do/VERB_so/ADV_by/ADP_raise/VERB_his/PRON_hand/NOUN_and/CCONJ_bring/VERB_it/PRON_to/ADP_his/PRON_face/NOUN_eos/OTHER_unk/OTHER_unk/OTHER
[1];4.8773594;[25];84.79984498023987;sos/OTHER_a/DET_person/NOUN_sway/VERB_his/PRON_her/PRON_leg/NOUN_a/DET_certain/ADJ_motion/NOUN_and/CCONJ_raise/VERB_their/PRON_right/ADJ_arm/NOUN_They/PRON_do/VERB_so/ADV_by/ADP_swinge/VERB_their/PRON_eos/OTHER
[1];3.2958357;[26];88.09568071365356;sos/OTHER_a/DET_person/NOUN_hold/VERB_their/PRON_hand/NOUN_in/ADP_front/NOUN_of/ADP_them/PRON_turn/VERB_clockwise/NOUN_briefly/ADV_and/CCONJ_then/ADV_kick/VERB_towards/ADP_the/DET_left/ADJ_hand/NOUN_side/NOUN_eos/OTHER
[1];2.573368;[27];90.66904878616333;sos/OTHER_a/DET_person/NOUN_abruptly/ADV_stagger/VERB_backwards/ADV_They/PRON_do/VERB_so/ADV_by/ADP_quickly/ADV_shift/VERB_their/PRON_weight/NOUN_backwards/ADV_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
[1];1.5807141;[28];92.24976289272308;sos/OTHER_a/DET_man/NOUN_step/VERB_forward/ADV_hold/VERB_an/DET_object/NOUN_to/ADP_his/PRON_head/NOUN_with/ADP_his/PRON_left/ADJ_hand/NOUN_He/PRON_do/VERB_so/ADV_by/ADP_take/VERB_a/DET_eos/OTHER
[1];2.2911115;[29];94.54087436199188;sos/OTHER_a/DET_person/NOUN_is/AUX_clap/VERB_their/PRON_hand/NOUN_together/ADV_They/PRON_do/VERB_so/ADV_by/ADP_bring/VERB_their/PRON_hand/NOUN_together/ADV_in/ADP_a/DET_clapping/NOUN_motion/NOUN_eos/OTHER_unk/OTHER
[1];4.20093;[30];98.74180448055267;sos/OTHER_a/DET_man/NOUN_crouch/NOUN_and/CCONJ_punch/VERB_the/DET_air/NOUN_with/ADP_his/PRON_right/ADJ_hand/NOUN_He/PRON_does/AUX_so/ADV_by/ADP_quickly/ADV_bend/VERB_his/PRON_knee/NOUN_and/CCONJ_eos/OTHER
[1];1.4512494;[31];100.19305384159088;sos/OTHER_a/DET_man/NOUN_is/AUX_lift/VERB_his/PRON_right/ADJ_arm/NOUN_He/PRON_do/VERB_so/ADV_by/ADP_straighten/VERB_and/CCONJ_raise/VERB_his/PRON_right/ADJ_arm/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
[1];6.7340803;[32];106.92713415622711;sos/OTHER_a/DET_man/NOUN_is/AUX_run/VERB_with/ADP_arm/NOUN_at/ADP_side/NOUN_They/PRON_do/VERB_so/ADV_by/ADP_swinge/VERB_their/PRON_arm/NOUN_back/ADV_and/CCONJ_forth/ADV_by/ADP_their/PRON_eos/OTHER
[1];3.41614;[33];110.3432742357254;sos/OTHER_person/NOUN_appear/VERB_to/PART_be/AUX_run/VERB_in/ADP_straight/ADJ_line/NOUN_then/ADV_jump/VERB_over/ADP_something/PRON_and/CCONJ_continue/VERB_run/VERB_They/PRON_do/VERB_so/ADV_by/ADP_propel/VERB_eos/OTHER
[1];1.8434851;[34];112.18675935268402;sos/OTHER_person/NOUN_walk/VERB_quickly/ADV_down/ADP_a/DET_short/ADJ_incline/NOUN_They/PRON_do/VERB_so/ADV_by/ADP_briskly/ADV_propel/VERB_themselves/PRON_downward/ADV_with/ADP_their/PRON_leg/NOUN_eos/OTHER_unk/OTHER_unk/OTHER
[1];5.131907;[35];117.3186663389206;sos/OTHER_a/DET_person/NOUN_walk/VERB_while/SCONJ_swinge/VERB_his/PRON_arm/NOUN_They/PRON_do/VERB_so/ADV_by/ADP_alternately/ADV_move/VERB_their/PRON_arm/NOUN_back/ADV_and/CCONJ_forth/ADV_eos/OTHER_unk/OTHER_unk/OTHER
[1];4.1862993;[36];121.50496566295624;sos/OTHER_a/DET_man/NOUN_jump/VERB_from/ADP_right/NOUN_to/PART_left/VERB_He/PRON_do/VERB_so/ADV_by/ADP_push/VERB_off/ADP_with/ADP_his/PRON_right/ADJ_foot/NOUN_and/CCONJ_land/VERB_on/ADP_eos/OTHER
[1];6.912588;[37];128.41755378246307;sos/OTHER_a/DET_person/NOUN_is/AUX_stand/VERB_and/CCONJ_lose/VERB_his/PRON_balance/NOUN_almost/ADV_fall/VERB_but/CCONJ_catch/VERB_himself/PRON_They/PRON_do/VERB_so/ADV_by/ADP_quickly/ADV_shift/VERB_their/PRON_eos/OTHER
[1];3.8713796;[38];132.28893339633942;sos/OTHER_the/DET_person/NOUN_quickly/ADV_walk/VERB_forward/ADV_and/CCONJ_pick/VERB_something/PRON_up/ADP_They/PRON_do/VERB_so/ADV_by/ADP_step/VERB_forward/ADV_and/CCONJ_bend/VERB_down/ADP_to/PART_pick/VERB_eos/OTHER
[1];2.8468552;[39];135.13578855991364;sos/OTHER_a/DET_person/NOUN_do/VERB_basketball/NOUN_gesture/NOUN_for/ADP_timeout/NOUN_They/PRON_do/VERB_so/ADV_by/ADP_raise/VERB_both/DET_hand/NOUN_above/ADP_their/PRON_head/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
[1];2.4421155;[40];137.57790410518646;sos/OTHER_the/DET_person/NOUN_place/VERB_his/PRON_right/ADJ_hand/NOUN_on/ADP_a/DET_seat/NOUN_and/CCONJ_sit/VERB_down/ADV_They/PRON_do/VERB_so/ADV_by/ADP_lower/VERB_their/PRON_body/NOUN_onto/ADP_eos/OTHER
[1];3.9913676;[41];141.56927168369293;sos/OTHER_a/DET_man/NOUN_grab/VERB_an/DET_object/NOUN_above/ADP_his/PRON_head/NOUN_with/ADP_his/PRON_left/ADJ_hand/NOUN_He/PRON_do/VERB_so/ADV_by/ADP_reach/VERB_upward/NOUN_and/CCONJ_grip/VERB_eos/OTHER
[1];1.7278876;[42];143.29715931415558;sos/OTHER_a/DET_man/NOUN_jump/VERB_and/CCONJ_bring/VERB_both/DET_arm/NOUN_above/ADP_his/PRON_head/NOUN_as/SCONJ_he/PRON_spread/VERB_his/PRON_leg/NOUN_and/CCONJ_then/ADV_move/VERB_them/PRON_back/ADV_eos/OTHER
[1];2.1374543;[43];145.4346135854721;sos/OTHER_someone/PRON_who/PRON_is/AUX_waive/VERB_to/ADP_a/DET_person/NOUN_They/PRON_do/VERB_so/ADV_by/ADP_repeatedly/ADV_extend/VERB_their/PRON_arm/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
[1];2.2138033;[44];147.6484168767929;sos/OTHER_a/DET_man/NOUN_hold/VERB_his/PRON_arm/NOUN_out/ADP_in/ADP_front/NOUN_of/ADP_him/PRON_in/ADP_a/DET_shrugging/NOUN_gesture/NOUN_then/ADV_bring/VERB_his/PRON_arm/NOUN_down/ADP_to/ADP_eos/OTHER
[1];8.607124;[45];156.2555412054062;sos/OTHER_a/DET_person/NOUN_clasp/VERB_his/PRON_hand/NOUN_in/ADP_front/NOUN_of/ADP_him/PRON_then/ADV_swing/VERB_his/PRON_clasped/ADJ_hand/NOUN_back/ADV_and/CCONJ_forth/ADV_They/PRON_do/VERB_so/ADV_eos/OTHER
[1];1.1039218;[46];157.3594629764557;sos/OTHER_character/NOUN_is/AUX_move/VERB_slowly/ADV_before/ADP_move/VERB_into/ADP_a/DET_moderate/ADJ_jog/NOUN_They/PRON_do/VERB_so/ADV_by/ADP_gradually/ADV_increase/VERB_their/PRON_speed/NOUN_from/ADP_a/DET_eos/OTHER
[1];2.8763318;[47];160.23579478263855;sos/OTHER_a/DET_person/NOUN_walk/VERB_diagonally/ADV_backwards/ADV_They/PRON_do/VERB_so/ADV_by/ADP_take/VERB_small/ADJ_step/NOUN_while/SCONJ_step/VERB_back/ADV_at/ADP_an/DET_angle/NOUN_eos/OTHER_unk/OTHER_unk/OTHER
[1];3.2704096;[48];163.50620436668396;sos/OTHER_walk/VERB_side/NOUN_way/NOUN_but/CCONJ_back/ADV_and/CCONJ_forth/ADV_They/PRON_do/VERB_so/ADV_by/ADP_sidestep/VERB_in/ADP_a/DET_back/NOUN_and/CCONJ_forth/ADJ_motion/NOUN_eos/OTHER_unk/OTHER_unk/OTHER
[1];2.3337188;[49];165.83992314338684;sos/OTHER_a/DET_person/NOUN_reach/VERB_forward/ADV_with/ADP_the/DET_left/ADJ_hand/NOUN_and/CCONJ_then/ADV_let/VERB_their/PRON_arm/NOUN_drop/VERB_to/ADP_their/PRON_side/NOUN_They/PRON_do/VERB_so/ADV_eos/OTHER
[1];3.5927627;[50];169.43268585205078;sos/OTHER_a/DET_person/NOUN_have/VERB_his/PRON_hand/NOUN_are/AUX_on/ADP_his/PRON_hip/NOUN_and/CCONJ_is/AUX_warm/VERB_up/ADP_his/PRON_leg/NOUN_They/PRON_do/VERB_so/ADV_by/ADP_gently/ADV_eos/OTHER
[1];4.0256743;[51];173.4583601951599;sos/OTHER_a/DET_man/NOUN_touch/VERB_his/PRON_face/NOUN_He/PRON_do/VERB_so/ADV_by/ADP_bring/VERB_his/PRON_hand/NOUN_to/ADP_his/PRON_face/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
[1];2.5247583;[52];175.98311853408813;sos/OTHER_a/DET_person/NOUN_stumble/VERB_about/ADP_completely/ADV_daze/VERB_and/CCONJ_throw/VERB_a/DET_right/ADV_handed/ADJ_uppercut/NOUN_whilst/SCONJ_still/ADV_stumble/VERB_They/PRON_do/VERB_so/ADV_by/ADP_jerk/VERB_eos/OTHER
[1];2.6325634;[53];178.61568188667297;sos/OTHER_a/DET_person/NOUN_hold/VERB_their/PRON_hand/NOUN_in/ADP_front/NOUN_of/ADP_them/PRON_turn/VERB_counterclockwise/NOUN_briefly/ADV_and/CCONJ_then/ADV_kick/VERB_towards/ADP_the/DET_right/ADJ_hand/NOUN_side/NOUN_eos/OTHER
[1];3.880332;[54];182.496013879776;sos/OTHER_a/DET_person/NOUN_abruptly/ADV_stagger/VERB_backwards/ADV_They/PRON_do/VERB_so/ADV_by/ADP_quickly/ADV_step/VERB_back/ADV_with/ADP_one/NUM_foot/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
[1];5.202285;[55];187.69829869270325;sos/OTHER_the/DET_right/ADJ_hand/NOUN_fling/NOUN_forward/ADV_to/ADP_the/DET_left/ADJ_side/NOUN_the/DET_left/ADJ_hand/NOUN_meet/VERB_the/DET_right/ADJ_hand/NOUN_and/CCONJ_is/AUX_drag/VERB_back/ADV_eos/OTHER
[1];3.4106574;[56];191.10895609855652;sos/OTHER_the/DET_person/NOUN_is/AUX_sit/VERB_down/ADP_They/PRON_maintain/VERB_a/DET_stationary/ADJ_position/NOUN_with/ADP_their/PRON_lower/ADJ_body/NOUN_support/VERB_their/PRON_weight/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
[1];2.9149368;[57];194.02389287948608;sos/OTHER_a/DET_person/NOUN_walk/VERB_forward/ADV_few/ADJ_step/NOUN_and/CCONJ_run/VERB_the/DET_remain/VERB_step/NOUN_They/PRON_do/VERB_so/ADV_by/ADP_propel/VERB_themselves/PRON_forward/ADV_with/ADP_a/DET_eos/OTHER
[1];4.256903;[58];198.2807960510254;sos/OTHER_a/DET_person/NOUN_stand/VERB_with/ADP_their/PRON_arm/NOUN_raise/VERB_forward/ADV_and/CCONJ_wrist/NOUN_bend/VERB_They/PRON_do/VERB_so/ADV_by/ADP_lift/VERB_their/PRON_arm/NOUN_forward/ADV_with/ADP_eos/OTHER
[1];5.261612;[59];203.54240798950195;sos/OTHER_the/DET_left/ADJ_hand/NOUN_fling/NOUN_forward/ADV_to/ADP_the/DET_right/ADJ_side/NOUN_the/DET_right/ADJ_hand/NOUN_meet/VERB_the/DET_left/ADJ_hand/NOUN_and/CCONJ_is/AUX_drag/VERB_back/ADV_eos/OTHER
[1];1.6222041;[60];205.16461205482483;sos/OTHER_the/DET_person/NOUN_is/AUX_sit/VERB_down/ADP_They/PRON_do/VERB_so/ADV_by/ADP_bend/VERB_their/PRON_knee/NOUN_and/CCONJ_lower/VERB_their/PRON_body/NOUN_onto/ADP_the/DET_seat/NOUN_eos/OTHER_unk/OTHER
[1];2.4613807;[61];207.62599277496338;sos/OTHER_a/DET_person/NOUN_jog/VERB_straight/ADV_forward/ADV_They/PRON_do/VERB_so/ADV_by/ADP_alternately/ADV_swinge/VERB_their/PRON_arm/NOUN_and/CCONJ_leg/NOUN_in/ADP_a/DET_coordinated/ADJ_manner/NOUN_eos/OTHER_unk/OTHER
[1];1.9345366;[62];209.56052935123444;sos/OTHER_a/DET_person/NOUN_stand/VERB_with/ADP_their/PRON_arm/NOUN_raise/VERB_forward/ADV_and/CCONJ_wrist/NOUN_bend/VERB_They/PRON_do/VERB_so/ADV_by/ADP_extend/VERB_their/PRON_arm/NOUN_forward/ADV_with/ADP_eos/OTHER
[1];4.4776683;[63];214.0381976366043;sos/OTHER_a/DET_person/NOUN_is/AUX_raise/VERB_their/PRON_arm/NOUN_in/ADP_the/DET_air/NOUN_with/ADP_their/PRON_leg/NOUN_bent/ADJ_as/ADP_if/SCONJ_lift/VERB_weight/NOUN_They/PRON_do/VERB_so/ADV_eos/OTHER
[1];2.8969052;[64];216.93510282039642;sos/OTHER_a/DET_character/NOUN_lift/VERB_their/PRON_arm/NOUN_and/CCONJ_bend/VERB_their/PRON_knee/NOUN_to/PART_raise/VERB_a/DET_dumbbell/NOUN_They/PRON_do/VERB_so/ADV_by/ADP_raise/VERB_and/CCONJ_bend/VERB_eos/OTHER
[1];1.8265468;[65];218.76164960861206;sos/OTHER_a/DET_man/NOUN_casually/ADV_stand/VERB_up/ADP_tall/ADJ_while/SCONJ_wave/VERB_his/PRON_right/ADJ_arm/NOUN_as/SCONJ_if/SCONJ_beckon/VERB_in/ADP_his/PRON_direction/NOUN_while/SCONJ_his/PRON_left/ADJ_eos/OTHER
[1];1.8256611;[66];220.58731067180634;sos/OTHER_person/NOUN_open/VERB_drink/NOUN_and/CCONJ_drink/VERB_it/PRON_They/PRON_do/VERB_so/ADV_by/ADP_grasp/VERB_the/DET_beverage/NOUN_and/CCONJ_bring/VERB_it/PRON_to/ADP_their/PRON_mouth/NOUN_eos/OTHER_unk/OTHER
[1];4.4238853;[67];225.01119601726532;sos/OTHER_a/DET_person/NOUN_slowly/ADV_walk/VERB_forward/ADV_They/PRON_do/VERB_so/ADV_by/ADP_alternately/ADV_shift/VERB_their/PRON_weight/NOUN_onto/ADP_each/DET_leg/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
[1];2.4936411;[68];227.5048371553421;sos/OTHER_person/NOUN_is/AUX_box/VERB_with/ADP_someone/PRON_They/PRON_do/VERB_so/ADV_by/ADP_quickly/ADV_punch/VERB_with/ADP_their/PRON_fist/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
[1];2.686134;[69];230.19097125530243;sos/OTHER_a/DET_stand/VERB_person/NOUN_bend/VERB_at/ADP_the/DET_knee/NOUN_and/CCONJ_take/VERB_a/DET_seat/NOUN_They/PRON_do/VERB_so/ADV_by/ADP_lower/VERB_themselves/PRON_onto/ADP_their/PRON_buttock/NOUN_eos/OTHER
[1];3.111385;[70];233.30235636234283;sos/OTHER_a/DET_man/NOUN_casually/ADV_stand/VERB_up/ADP_tall/ADJ_while/SCONJ_wave/VERB_his/PRON_left/ADJ_arm/NOUN_as/SCONJ_if/SCONJ_beckon/VERB_in/ADP_his/PRON_direction/NOUN_while/SCONJ_his/PRON_right/ADJ_eos/OTHER
[1];1.6647822;[71];234.96713852882385;sos/OTHER_person/NOUN_open/VERB_drink/NOUN_and/CCONJ_drink/VERB_it/PRON_They/PRON_do/VERB_so/ADV_by/ADP_bring/VERB_their/PRON_hand/NOUN_to/ADP_their/PRON_mouth/NOUN_and/CCONJ_tilt/VERB_the/DET_bottle/NOUN_eos/OTHER
[1];3.932485;[72];238.89962363243103;sos/OTHER_the/DET_person/NOUN_is/AUX_walk/VERB_briskly/ADV_forward/ADV_They/PRON_do/VERB_so/ADV_by/ADP_repeatedly/ADV_alternate/VERB_the/DET_swinge/VERB_motion/NOUN_of/ADP_their/PRON_leg/NOUN_eos/OTHER_unk/OTHER_unk/OTHER
[1];2.621408;[73];241.5210316181183;sos/OTHER_punch/VERB_arm/NOUN_while/SCONJ_stand/VERB_still/ADV_They/PRON_do/VERB_so/ADV_by/ADP_quickly/ADV_extend/VERB_their/PRON_arm/NOUN_forward/ADV_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
[1];1.6600919;[74];243.18112349510193;sos/OTHER_a/DET_person/NOUN_sit/VERB_down/ADP_on/ADP_something/PRON_They/PRON_do/VERB_so/ADV_by/ADP_slowly/ADV_bend/VERB_their/PRON_knee/NOUN_and/CCONJ_lower/VERB_their/PRON_body/NOUN_onto/ADP_the/DET_eos/OTHER
[1];5.218311;[75];248.39943432807922;sos/OTHER_a/DET_figure/NOUN_rub/VERB_its/PRON_hand/NOUN_together/ADV_and/CCONJ_shift/VERB_its/PRON_weight/NOUN_from/ADP_foot/NOUN_to/ADP_foot/NOUN_They/PRON_do/VERB_so/ADV_by/ADP_quickly/ADV_rotate/VERB_eos/OTHER
[1];4.8703756;[76];253.26980996131897;sos/OTHER_a/DET_person/NOUN_move/VERB_his/PRON_left/ADJ_arm/NOUN_up/ADP_and/CCONJ_his/PRON_right/ADJ_arm/NOUN_downward/ADV_They/PRON_do/VERB_so/ADV_by/ADP_lift/VERB_their/PRON_left/ADJ_arm/NOUN_eos/OTHER
[1];3.2355967;[77];256.5054066181183;sos/OTHER_a/DET_person/NOUN_stand/VERB_and/CCONJ_stretch/VERB_their/PRON_right/ADJ_arm/NOUN_above/ADV_and/CCONJ_over/ADP_their/PRON_head/NOUN_to/ADP_the/DET_left/NOUN_their/PRON_left/ADJ_arm/NOUN_spasm/NOUN_eos/OTHER
[1];6.383834;[78];262.88924050331116;sos/OTHER_a/DET_person/NOUN_is/AUX_stand/VERB_in/ADP_stance/NOUN_while/SCONJ_shift/VERB_their/PRON_left/ADJ_hand/NOUN_They/PRON_do/VERB_so/ADV_by/ADP_rotate/VERB_and/CCONJ_push/VERB_their/PRON_left/ADJ_eos/OTHER
[1];1.05881;[79];263.9480504989624;sos/OTHER_move/VERB_arm/NOUN_near/ADP_face/NOUN_They/PRON_do/VERB_so/ADV_by/ADP_quickly/ADV_raise/VERB_their/PRON_arm/NOUN_towards/ADP_their/PRON_face/NOUN_eos/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER_unk/OTHER
[1];3.7234986;[80];267.67154908180237;sos/OTHER_a/DET_person/NOUN_move/VERB_his/PRON_right/ADJ_arm/NOUN_up/ADP_and/CCONJ_his/PRON_left/ADJ_arm/NOUN_downward/ADV_They/PRON_do/VERB_so/ADV_by/ADP_lift/VERB_their/PRON_right/ADJ_arm/NOUN_eos/OTHER
[1];4.771448;[81];272.44299721717834;sos/OTHER_a/DET_person/NOUN_lean/VERB_their/PRON_body/NOUN_move/VERB_their/PRON_left/ADJ_arm/NOUN_above/ADP_their/PRON_head/NOUN_past/ADP_their/PRON_right/ADJ_shoulder/NOUN_They/PRON_do/VERB_so/ADV_by/ADP_eos/OTHER
